From	To
ENSP00000272418	RT05_HUMAN
ENSP00000340874	MEF2C_HUMAN
ENSP00000381795	CCD33_HUMAN
ENSP00000376776	DOPO_HUMAN
ENSP00000354543	T22D2_HUMAN
ENSP00000425493	CAGE1_HUMAN
ENSP00000428489	TOPK_HUMAN
ENSP00000450456	RAX2_HUMAN
ENSP00000478886	CQ078_HUMAN
ENSP00000364486	F16P2_HUMAN
ENSP00000340329	CAPR1_HUMAN
ENSP00000358165	FCGR1_HUMAN
ENSP00000296420	MUCEN_HUMAN
ENSP00000403636	SYGP1_HUMAN
ENSP00000383949	NH2L1_HUMAN
ENSP00000399970	2ABD_HUMAN
ENSP00000300504	TBC21_HUMAN
ENSP00000483562	SALL2_HUMAN
ENSP00000439782	TFDP2_HUMAN
ENSP00000261038	DIRC2_HUMAN
ENSP00000470059	M0QYT0_HUMAN
ENSP00000371018	SIRB1_HUMAN
ENSP00000310241	S22AD_HUMAN
ENSP00000252505	ALLC_HUMAN
ENSP00000348527	CENPL_HUMAN
ENSP00000340864	C1QT1_HUMAN
ENSP00000216075	MIOX_HUMAN
ENSP00000432869	LARG2_HUMAN
ENSP00000451866	SIM13_HUMAN
ENSP00000369703	TBB2A_HUMAN
ENSP00000303709	UB2E1_HUMAN
ENSP00000382610	AN18A_HUMAN
ENSP00000423211	U17LO_HUMAN
ENSP00000352614	ZSWM5_HUMAN
ENSP00000385098	FACC1_HUMAN
ENSP00000355777	GCP60_HUMAN
ENSP00000380861	H7BY22_HUMAN
ENSP00000278903	EI24_HUMAN
ENSP00000402537	MTMRA_HUMAN
ENSP00000451812	LIN52_HUMAN
ENSP00000357123	MNDA_HUMAN
ENSP00000473348	R4GMU1_HUMAN
ENSP00000350136	RIMKB_HUMAN
ENSP00000347916	CL12A_HUMAN
ENSP00000361668	EDN2_HUMAN
ENSP00000431049	GSTK1_HUMAN
ENSP00000368538	TNR4_HUMAN
ENSP00000254480	SMRC1_HUMAN
ENSP00000485337	U17L7_HUMAN
ENSP00000287934	FZD1_HUMAN
ENSP00000396918	URGCP_HUMAN
ENSP00000365269	PRA19_HUMAN
ENSP00000353401	CUX1_HUMAN
ENSP00000326967	ZN121_HUMAN
ENSP00000381104	TM9S4_HUMAN
ENSP00000354335	MPEG1_HUMAN
ENSP00000258742	NUP42_HUMAN
ENSP00000282007	ZC3HD_HUMAN
ENSP00000369895	GEMI8_HUMAN
ENSP00000415786	GDN_HUMAN
ENSP00000392549	J3KQB2_HUMAN
ENSP00000306637	RGPD8_HUMAN
ENSP00000353203	LCE1B_HUMAN
ENSP00000319341	LSM10_HUMAN
ENSP00000265896	ERG1_HUMAN
ENSP00000435926	CELF1_HUMAN
ENSP00000366999	H31_HUMAN
ENSP00000261047	GUC1C_HUMAN
ENSP00000307858	ZBTB4_HUMAN
ENSP00000310003	CNIH2_HUMAN
ENSP00000387286	RAB1A_HUMAN
ENSP00000368253	NR0B1_HUMAN
ENSP00000344504	H10_HUMAN
ENSP00000421258	ZN154_HUMAN
ENSP00000428756	STAU2_HUMAN
ENSP00000283713	VILL_HUMAN
ENSP00000249356	DNJB9_HUMAN
ENSP00000265342	FSTL4_HUMAN
ENSP00000325414	SRTD3_HUMAN
ENSP00000425556	PALLD_HUMAN
ENSP00000360757	DIK1B_HUMAN
ENSP00000433343	F118B_HUMAN
ENSP00000238823	FA98A_HUMAN
ENSP00000248076	PAR4_HUMAN
ENSP00000384881	ABCB5_HUMAN
ENSP00000343445	SPB4_HUMAN
ENSP00000404700	PLD3A_HUMAN
ENSP00000362208	RT15_HUMAN
ENSP00000482968	ALMS1_HUMAN
ENSP00000385006	THAP4_HUMAN
ENSP00000369314	GLRX1_HUMAN
ENSP00000308578	ZN431_HUMAN
ENSP00000261973	RBM25_HUMAN
ENSP00000302543	CXXC5_HUMAN
ENSP00000362392	CF157_HUMAN
ENSP00000423541	SV2C_HUMAN
ENSP00000320434	CTNL1_HUMAN
ENSP00000326671	S47A2_HUMAN
ENSP00000257829	NAT10_HUMAN
ENSP00000300605	HDHD2_HUMAN
ENSP00000280190	WDR17_HUMAN
ENSP00000325074	2ABA_HUMAN
ENSP00000261592	NOL4_HUMAN
ENSP00000473493	MAGB5_HUMAN
ENSP00000311343	WDR49_HUMAN
ENSP00000361932	FUT11_HUMAN
ENSP00000368646	PRDX4_HUMAN
ENSP00000385571	HIPK2_HUMAN
ENSP00000307911	CHST2_HUMAN
ENSP00000339256	NPAL2_HUMAN
ENSP00000204961	EFNB1_HUMAN
ENSP00000337513	SRA1_HUMAN
ENSP00000397181	RGS4_HUMAN
ENSP00000407497	ISK8_HUMAN
ENSP00000356444	SAMD5_HUMAN
ENSP00000256257	RN122_HUMAN
ENSP00000301656	K1C27_HUMAN
ENSP00000444503	SEBOX_HUMAN
ENSP00000008527	CRY1_HUMAN
ENSP00000386738	KCMF1_HUMAN
ENSP00000290691	RGDSR_HUMAN
ENSP00000369960	ADA1A_HUMAN
ENSP00000339238	KR241_HUMAN
ENSP00000471921	SPIB_HUMAN
ENSP00000315554	SPEM1_HUMAN
ENSP00000476535	V9GY96_HUMAN
ENSP00000440674	PHC1_HUMAN
ENSP00000234827	TEAN2_HUMAN
ENSP00000348086	A0A0A0MRD0_HUMAN
ENSP00000347802	ANR35_HUMAN
ENSP00000463393	SC22B_HUMAN
ENSP00000430886	GPBAR_HUMAN
ENSP00000373370	FILA2_HUMAN
ENSP00000310842	FANCI_HUMAN
ENSP00000346389	MEF2A_HUMAN
ENSP00000315702	PHOCN_HUMAN
ENSP00000355121	IPIL1_HUMAN
ENSP00000293889	CCD78_HUMAN
ENSP00000475489	MPP9_HUMAN
ENSP00000382513	ZN594_HUMAN
ENSP00000370003	BNI3L_HUMAN
ENSP00000358813	TTK_HUMAN
ENSP00000359549	SPNXA_HUMAN
ENSP00000401435	VPS53_HUMAN
ENSP00000419162	WDR86_HUMAN
ENSP00000377700	TBC23_HUMAN
ENSP00000061240	TLL1_HUMAN
ENSP00000303147	METK2_HUMAN
ENSP00000440428	CLC4C_HUMAN
ENSP00000389427	CEP44_HUMAN
ENSP00000302801	TR61B_HUMAN
ENSP00000399700	PLAC8_HUMAN
ENSP00000349351	BICD2_HUMAN
ENSP00000255087	MTL5_HUMAN
ENSP00000306138	GRM5_HUMAN
ENSP00000312415	SSX5_HUMAN
ENSP00000350704	CA109_HUMAN
ENSP00000308708	TCP11_HUMAN
ENSP00000222115	HYAS1_HUMAN
ENSP00000348314	SPEF2_HUMAN
ENSP00000331857	NLRP9_HUMAN
ENSP00000423309	H0Y980_HUMAN
ENSP00000347532	SHOT1_HUMAN
ENSP00000259008	FANCJ_HUMAN
ENSP00000303834	OR5A2_HUMAN
ENSP00000321005	CLM9_HUMAN
ENSP00000367815	DAAF1_HUMAN
ENSP00000365550	GKAP1_HUMAN
ENSP00000256958	SO1B1_HUMAN
ENSP00000398106	ZBED5_HUMAN
ENSP00000389513	CT47A_HUMAN
ENSP00000293217	ACOX1_HUMAN
ENSP00000440847	ZN185_HUMAN
ENSP00000377112	S12A8_HUMAN
ENSP00000155840	KCNQ1_HUMAN
ENSP00000386302	CB076_HUMAN
ENSP00000446830	DJC22_HUMAN
ENSP00000296326	ZDH19_HUMAN
ENSP00000427975	RBP17_HUMAN
ENSP00000380933	CL074_HUMAN
ENSP00000379566	CCHCR_HUMAN
ENSP00000358301	ADRB1_HUMAN
ENSP00000346335	NRDE2_HUMAN
ENSP00000446054	BEX5_HUMAN
ENSP00000304060	OR8J1_HUMAN
ENSP00000284486	F167A_HUMAN
ENSP00000411850	C2D2B_HUMAN
ENSP00000345774	AL3A2_HUMAN
ENSP00000304226	HIPK3_HUMAN
ENSP00000330247	NT5D4_HUMAN
ENSP00000447431	MGAL_HUMAN
ENSP00000374387	TRM44_HUMAN
ENSP00000319388	AEGP_HUMAN
ENSP00000315417	ALX1_HUMAN
ENSP00000420682	QTRT2_HUMAN
ENSP00000264867	PRGC1_HUMAN
ENSP00000323423	O2AP1_HUMAN
ENSP00000380785	HOOK2_HUMAN
ENSP00000369979	CPXM1_HUMAN
ENSP00000484228	ARAID_HUMAN
ENSP00000386126	UROL1_HUMAN
ENSP00000400312	ULK3_HUMAN
ENSP00000307567	SYQ_HUMAN
ENSP00000376807	DPEP1_HUMAN
ENSP00000330658	PAPP1_HUMAN
ENSP00000290399	SIM2_HUMAN
ENSP00000359665	P4K2A_HUMAN
ENSP00000249066	APOL2_HUMAN
ENSP00000162391	FOXJ2_HUMAN
ENSP00000295256	HPGDS_HUMAN
ENSP00000263097	CNN2_HUMAN
ENSP00000282541	GPD1L_HUMAN
ENSP00000264908	ANXA3_HUMAN
ENSP00000222792	CHIO_HUMAN
ENSP00000354398	CYH1_HUMAN
ENSP00000417914	ASB11_HUMAN
ENSP00000221847	IL27B_HUMAN
ENSP00000260126	SO5A1_HUMAN
ENSP00000246117	NCLN_HUMAN
ENSP00000362071	JPH2_HUMAN
ENSP00000310880	MAL_HUMAN
ENSP00000312399	CCD63_HUMAN
ENSP00000320509	BANK1_HUMAN
ENSP00000410768	F135A_HUMAN
ENSP00000299001	PIWL4_HUMAN
ENSP00000315791	CSTF3_HUMAN
ENSP00000357879	PSMD4_HUMAN
ENSP00000427882	ANKAR_HUMAN
ENSP00000403172	RL6_HUMAN
ENSP00000216124	A0A0C4DFZ2_HUMAN
ENSP00000324944	MBOA1_HUMAN
ENSP00000406873	PAK6_HUMAN
ENSP00000354964	ZN318_HUMAN
ENSP00000419475	COMD2_HUMAN
ENSP00000336528	NR1I2_HUMAN
ENSP00000425375	U17LO_HUMAN
ENSP00000478755	S14L2_HUMAN
ENSP00000401633	F8W883_HUMAN
ENSP00000342604	F184A_HUMAN
ENSP00000302814	OTP_HUMAN
ENSP00000370224	PARM1_HUMAN
ENSP00000352544	CPLX2_HUMAN
ENSP00000357152	CD1C_HUMAN
ENSP00000397026	GRIK2_HUMAN
ENSP00000395929	NSD1_HUMAN
ENSP00000222008	PRAF1_HUMAN
ENSP00000259205	IL36G_HUMAN
ENSP00000339720	NDUA4_HUMAN
ENSP00000319601	OR4N2_HUMAN
ENSP00000361411	ZCH24_HUMAN
ENSP00000338185	PLCB1_HUMAN
ENSP00000358474	BRCC3_HUMAN
ENSP00000404381	DJB14_HUMAN
ENSP00000448051	DAZP2_HUMAN
ENSP00000457654	H3BUI4_HUMAN
ENSP00000322582	CD017_HUMAN
ENSP00000318177	FUBP3_HUMAN
ENSP00000258648	MED4_HUMAN
ENSP00000298767	WAPL_HUMAN
ENSP00000326630	FOG1_HUMAN
ENSP00000355094	QKI_HUMAN
ENSP00000383274	A0A0A0MSA7_HUMAN
ENSP00000396452	HDHD1_HUMAN
ENSP00000472698	M0R2N6_HUMAN
ENSP00000350332	MYPC2_HUMAN
ENSP00000482600	A0A087WZE6_HUMAN
ENSP00000265727	ADA22_HUMAN
ENSP00000229554	RSH4A_HUMAN
ENSP00000375238	KRA21_HUMAN
ENSP00000279027	S13A3_HUMAN
ENSP00000311957	ZN738_HUMAN
ENSP00000428858	SIM18_HUMAN
ENSP00000450958	T179A_HUMAN
ENSP00000360988	LUZP4_HUMAN
ENSP00000477949	TMPS4_HUMAN
ENSP00000304032	STAR5_HUMAN
ENSP00000265081	MSH3_HUMAN
ENSP00000450436	MMSA_HUMAN
ENSP00000348429	ACSL5_HUMAN
ENSP00000385312	TPC_HUMAN
ENSP00000306607	OR1L8_HUMAN
ENSP00000417706	DCNL2_HUMAN
ENSP00000321343	SIA8E_HUMAN
ENSP00000331385	K0825_HUMAN
ENSP00000417686	SLBP_HUMAN
ENSP00000312599	TMM70_HUMAN
ENSP00000277865	DHE3_HUMAN
ENSP00000266304	TEF_HUMAN
ENSP00000359345	RL5_HUMAN
ENSP00000231512	KCT2_HUMAN
ENSP00000343348	VMAC_HUMAN
ENSP00000482743	TRYB2_HUMAN
ENSP00000366690	SPERI_HUMAN
ENSP00000342278	OAS2_HUMAN
ENSP00000356548	LTV1_HUMAN
ENSP00000341658	DUS15_HUMAN
ENSP00000482228	A8K727_HUMAN
ENSP00000368547	FEZ2_HUMAN
ENSP00000242728	BHE41_HUMAN
ENSP00000269383	TRI65_HUMAN
ENSP00000358488	MTCP1_HUMAN
ENSP00000375149	KRA97_HUMAN
ENSP00000399968	NCOA2_HUMAN
ENSP00000238497	VPS4B_HUMAN
ENSP00000364946	MKX_HUMAN
ENSP00000321856	CREL1_HUMAN
ENSP00000239231	PANK3_HUMAN
ENSP00000436848	LBHD1_HUMAN
ENSP00000296422	SL9B1_HUMAN
ENSP00000356470	SWT1_HUMAN
ENSP00000323224	O52N4_HUMAN
ENSP00000466058	K7ELF7_HUMAN
ENSP00000466058	RDH8_HUMAN
ENSP00000334329	UNC5B_HUMAN
ENSP00000256785	FHR5_HUMAN
ENSP00000385887	J3KQ21_HUMAN
ENSP00000341565	F111B_HUMAN
ENSP00000388638	SPF45_HUMAN
ENSP00000253458	GSE1_HUMAN
ENSP00000355340	ABC3C_HUMAN
ENSP00000367408	A0A2U3TZM4_HUMAN
ENSP00000359211	DPYD_HUMAN
ENSP00000448598	BAP18_HUMAN
ENSP00000055335	PPR3F_HUMAN
ENSP00000311221	ZMAT3_HUMAN
ENSP00000263035	DHTK1_HUMAN
ENSP00000305005	PSG8_HUMAN
ENSP00000265651	FBX3_HUMAN
ENSP00000357835	LHPP_HUMAN
ENSP00000361616	CMTD1_HUMAN
ENSP00000410294	FGFR2_HUMAN
ENSP00000229402	KLRB1_HUMAN
ENSP00000356545	CAC1E_HUMAN
ENSP00000443631	PLCB3_HUMAN
ENSP00000446460	GSAML_HUMAN
ENSP00000306678	ANKK1_HUMAN
ENSP00000357844	MOT10_HUMAN
ENSP00000464619	PAL4H_HUMAN
ENSP00000399136	S6A12_HUMAN
ENSP00000329794	TCAL7_HUMAN
ENSP00000245838	THOC2_HUMAN
ENSP00000321706	GEMI4_HUMAN
ENSP00000324560	ULK1_HUMAN
ENSP00000344855	FXL14_HUMAN
ENSP00000362563	ZBT43_HUMAN
ENSP00000378887	DRS7B_HUMAN
ENSP00000217740	RN125_HUMAN
ENSP00000366157	GP180_HUMAN
ENSP00000353549	CDC16_HUMAN
ENSP00000360696	LCN12_HUMAN
ENSP00000417492	FSD1L_HUMAN
ENSP00000249923	COPB_HUMAN
ENSP00000381250	APOF_HUMAN
ENSP00000391457	IN80C_HUMAN
ENSP00000323584	TSH1_HUMAN
ENSP00000160373	CTTB2_HUMAN
ENSP00000265016	BST1_HUMAN
ENSP00000268533	NUDT7_HUMAN
ENSP00000408204	CT47A_HUMAN
ENSP00000265686	VPP3_HUMAN
ENSP00000412130	MRVI1_HUMAN
ENSP00000356505	NCF2_HUMAN
ENSP00000307235	E2AK3_HUMAN
ENSP00000413479	K2C3_HUMAN
ENSP00000391211	PRS7_HUMAN
ENSP00000229266	CHPT1_HUMAN
ENSP00000368589	GFOD1_HUMAN
ENSP00000219479	NDKM_HUMAN
ENSP00000439601	HMHA1_HUMAN
ENSP00000283309	FRMD1_HUMAN
ENSP00000333157	SOM2_HUMAN
ENSP00000262768	TIMP2_HUMAN
ENSP00000381097	EPHB1_HUMAN
ENSP00000452454	TF2AA_HUMAN
ENSP00000325296	PK2L1_HUMAN
ENSP00000300098	GP182_HUMAN
ENSP00000257895	RDH5_HUMAN
ENSP00000381672	T53G3_HUMAN
ENSP00000375656	A0A0X1KG74_HUMAN
ENSP00000365256	CLCN5_HUMAN
ENSP00000332663	A0A499FJE4_HUMAN
ENSP00000335024	SPA11_HUMAN
ENSP00000418842	NDUA6_HUMAN
ENSP00000341737	NECP1_HUMAN
ENSP00000272223	OSR1_HUMAN
ENSP00000379290	BCAS1_HUMAN
ENSP00000329735	A0A499FIG1_HUMAN
ENSP00000444433	SCO2_HUMAN
ENSP00000368411	SCNND_HUMAN
ENSP00000379087	ADM2_HUMAN
ENSP00000323606	OR6C2_HUMAN
ENSP00000339186	GRAP2_HUMAN
ENSP00000324633	D103A_HUMAN
ENSP00000401277	HAKAI_HUMAN
ENSP00000485668	A0A096LPK9_HUMAN
ENSP00000204517	TFAP4_HUMAN
ENSP00000261875	HACD3_HUMAN
ENSP00000441197	RHBG_HUMAN
ENSP00000374484	TM87A_HUMAN
ENSP00000431840	NCKX4_HUMAN
ENSP00000289932	SC5AB_HUMAN
ENSP00000355751	TSP2_HUMAN
ENSP00000407375	GPX1_HUMAN
ENSP00000258399	UBP37_HUMAN
ENSP00000322192	PEPA3_HUMAN
ENSP00000039007	OTC_HUMAN
ENSP00000356842	GPA33_HUMAN
ENSP00000331789	O10J3_HUMAN
ENSP00000382218	ZSWM7_HUMAN
ENSP00000478490	A0A087WY31_HUMAN
ENSP00000359571	CX066_HUMAN
ENSP00000366976	KRA14_HUMAN
ENSP00000347046	PDE5A_HUMAN
ENSP00000264255	TXND9_HUMAN
ENSP00000400995	BTD_HUMAN
ENSP00000367208	SGT1_HUMAN
ENSP00000296518	GCYA1_HUMAN
ENSP00000230036	PHLD_HUMAN
ENSP00000296861	TNR21_HUMAN
ENSP00000296877	LEAP2_HUMAN
ENSP00000380466	RM23_HUMAN
ENSP00000252542	SAFB2_HUMAN
ENSP00000337852	ZN576_HUMAN
ENSP00000355237	MRCKB_HUMAN
ENSP00000310305	P2RY2_HUMAN
ENSP00000460602	MER34_HUMAN
ENSP00000474850	TR49D_HUMAN
ENSP00000417404	HFE_HUMAN
ENSP00000361302	POMT1_HUMAN
ENSP00000321260	COX8A_HUMAN
ENSP00000347721	SPNS3_HUMAN
ENSP00000304807	OR6Y1_HUMAN
ENSP00000403925	TBCEL_HUMAN
ENSP00000366715	TM236_HUMAN
ENSP00000274311	PELO_HUMAN
ENSP00000290913	MIC25_HUMAN
ENSP00000363516	RCAN3_HUMAN
ENSP00000321691	GALD1_HUMAN
ENSP00000387471	CIA2B_HUMAN
ENSP00000318900	SOBP_HUMAN
ENSP00000454229	CLN3_HUMAN
ENSP00000362795	CXCR3_HUMAN
ENSP00000267485	ARMD4_HUMAN
ENSP00000334665	FSCN2_HUMAN
ENSP00000322532	PELI3_HUMAN
ENSP00000253799	AOC2_HUMAN
ENSP00000481626	CR025_HUMAN
ENSP00000314505	MCM9_HUMAN
ENSP00000364860	ROR2_HUMAN
ENSP00000233027	NEK4_HUMAN
ENSP00000477538	NP1L1_HUMAN
ENSP00000333203	IPSP_HUMAN
ENSP00000357679	CHTOP_HUMAN
ENSP00000434552	MAML2_HUMAN
ENSP00000260505	TTLL7_HUMAN
ENSP00000452786	ITB3_HUMAN
ENSP00000350170	FXR1_HUMAN
ENSP00000299290	TBATA_HUMAN
ENSP00000328397	VMO1_HUMAN
ENSP00000427428	F218A_HUMAN
ENSP00000342434	BAZ1B_HUMAN
ENSP00000329904	IQCF2_HUMAN
ENSP00000257860	PERI_HUMAN
ENSP00000331736	LYAM2_HUMAN
ENSP00000335040	NIBA3_HUMAN
ENSP00000420076	SERP1_HUMAN
ENSP00000220562	EXTL3_HUMAN
ENSP00000298223	FOLR2_HUMAN
ENSP00000355968	ZNT1_HUMAN
ENSP00000364721	MARE1_HUMAN
ENSP00000245787	INSI2_HUMAN
ENSP00000281172	EPS8_HUMAN
ENSP00000403645	TNG2_HUMAN
ENSP00000475702	U3KQA8_HUMAN
ENSP00000297579	A0A087WT20_HUMAN
ENSP00000455397	CO041_HUMAN
ENSP00000259746	CSCL2_HUMAN
ENSP00000468271	K7ERI5_HUMAN
ENSP00000359768	K1586_HUMAN
ENSP00000236671	CATD_HUMAN
ENSP00000455064	YLAT2_HUMAN
ENSP00000311837	SNTG2_HUMAN
ENSP00000299320	CP071_HUMAN
ENSP00000323612	A0A2C9F2M2_HUMAN
ENSP00000337991	SPT2_HUMAN
ENSP00000410452	STMN1_HUMAN
ENSP00000309591	KAPCA_HUMAN
ENSP00000218089	STAG2_HUMAN
ENSP00000298375	AKCL2_HUMAN
ENSP00000231121	HAND1_HUMAN
ENSP00000362424	MIPT3_HUMAN
ENSP00000341030	CASB_HUMAN
ENSP00000361788	EXO5_HUMAN
ENSP00000330730	COA5_HUMAN
ENSP00000359795	GIPC2_HUMAN
ENSP00000328878	O52E6_HUMAN
ENSP00000248450	AAMP_HUMAN
ENSP00000384949	P5CR1_HUMAN
ENSP00000403701	ARRB2_HUMAN
ENSP00000350132	PPLA_HUMAN
ENSP00000453177	TRI69_HUMAN
ENSP00000407978	NKX11_HUMAN
ENSP00000366384	ZN311_HUMAN
ENSP00000344503	TM201_HUMAN
ENSP00000377576	KRA99_HUMAN
ENSP00000308461	RND1_HUMAN
ENSP00000362159	SCMC2_HUMAN
ENSP00000368278	IRPL1_HUMAN
ENSP00000340596	UBE3B_HUMAN
ENSP00000384367	KCTD1_HUMAN
ENSP00000309640	XXLT1_HUMAN
ENSP00000361512	PRPS1_HUMAN
ENSP00000452871	TLE3_HUMAN
ENSP00000234256	SATT_HUMAN
ENSP00000409378	ACM4_HUMAN
ENSP00000361725	NUCG_HUMAN
ENSP00000301281	UBXN6_HUMAN
ENSP00000217169	BIRC7_HUMAN
ENSP00000267287	MBNL2_HUMAN
ENSP00000480960	H4_HUMAN
ENSP00000370527	E9PDJ2_HUMAN
ENSP00000359376	S17A9_HUMAN
ENSP00000267163	RB_HUMAN
ENSP00000410481	TNFC_HUMAN
ENSP00000305207	OR1A1_HUMAN
ENSP00000363018	RL10A_HUMAN
ENSP00000427661	B3A4_HUMAN
ENSP00000365838	DPRX_HUMAN
ENSP00000274813	MUTA_HUMAN
ENSP00000477781	A0A0B4J2C3_HUMAN
ENSP00000351520	ENTP4_HUMAN
ENSP00000386162	LCNL1_HUMAN
ENSP00000347170	NEIL1_HUMAN
ENSP00000375108	KR191_HUMAN
ENSP00000255380	ACM3_HUMAN
ENSP00000332444	CSTFT_HUMAN
ENSP00000383232	GGT1_HUMAN
ENSP00000202816	ESF1_HUMAN
ENSP00000479636	PLCD3_HUMAN
ENSP00000362068	TAF8_HUMAN
ENSP00000392318	CSR2B_HUMAN
ENSP00000295148	WDCP_HUMAN
ENSP00000315130	CLUS_HUMAN
ENSP00000258874	MTHFS_HUMAN
ENSP00000423665	CDK18_HUMAN
ENSP00000454836	TBL3_HUMAN
ENSP00000357342	HCN3_HUMAN
ENSP00000341743	ENSA_HUMAN
ENSP00000451605	MSHR_HUMAN
ENSP00000261783	ARGI2_HUMAN
ENSP00000319788	NQO1_HUMAN
ENSP00000370531	ACOT6_HUMAN
ENSP00000448665	DDIT3_HUMAN
ENSP00000301336	RILP_HUMAN
ENSP00000358966	IMPG1_HUMAN
ENSP00000426421	D6RG30_HUMAN
ENSP00000259938	COL_HUMAN
ENSP00000370200	SNPC3_HUMAN
ENSP00000316955	OR7A5_HUMAN
ENSP00000338573	GNL3L_HUMAN
ENSP00000348234	ATTY_HUMAN
ENSP00000221742	EAA4_HUMAN
ENSP00000478637	SYT16_HUMAN
ENSP00000355319	CIPC_HUMAN
ENSP00000369372	BEND2_HUMAN
ENSP00000293414	ASB16_HUMAN
ENSP00000335060	HPDL_HUMAN
ENSP00000373952	FANCA_HUMAN
ENSP00000245206	AATM_HUMAN
ENSP00000268383	CDR2_HUMAN
ENSP00000300069	RBPS2_HUMAN
ENSP00000338967	RHG06_HUMAN
ENSP00000355645	ACTS_HUMAN
ENSP00000396935	PACER_HUMAN
ENSP00000302189	HEN1_HUMAN
ENSP00000292841	Z585A_HUMAN
ENSP00000380959	CQ067_HUMAN
ENSP00000292586	MRNIP_HUMAN
ENSP00000365320	PAGE1_HUMAN
ENSP00000357612	S39A1_HUMAN
ENSP00000298622	JKIP3_HUMAN
ENSP00000282908	ST32B_HUMAN
ENSP00000266556	TPSNR_HUMAN
ENSP00000360147	XPP2_HUMAN
ENSP00000356687	SL9C2_HUMAN
ENSP00000260563	RTCA_HUMAN
ENSP00000389948	5NT3B_HUMAN
ENSP00000482704	DHR11_HUMAN
ENSP00000382731	ADA2_HUMAN
ENSP00000325525	KI3L2_HUMAN
ENSP00000365962	TBC25_HUMAN
ENSP00000326579	CCHL_HUMAN
ENSP00000353099	DRB_HUMAN
ENSP00000356438	PGH2_HUMAN
ENSP00000474560	HCDH_HUMAN
ENSP00000262374	ALG1_HUMAN
ENSP00000266383	B4GN3_HUMAN
ENSP00000280057	F124A_HUMAN
ENSP00000300061	SCNNG_HUMAN
ENSP00000341139	CC062_HUMAN
ENSP00000382646	F166B_HUMAN
ENSP00000382071	BPL1_HUMAN
ENSP00000432799	MANF_HUMAN
ENSP00000317445	SAPL1_HUMAN
ENSP00000359524	SPXN1_HUMAN
ENSP00000253122	SC6A8_HUMAN
ENSP00000413908	BCS1_HUMAN
ENSP00000358495	IGSF3_HUMAN
ENSP00000377771	SIPA1_HUMAN
ENSP00000268130	WDR93_HUMAN
ENSP00000374013	PRB2_HUMAN
ENSP00000245680	S35F5_HUMAN
ENSP00000368965	HGNAT_HUMAN
ENSP00000365360	PRAM6_HUMAN
ENSP00000222990	SNX8_HUMAN
ENSP00000333234	D108B_HUMAN
ENSP00000457241	B4DXD0_HUMAN
ENSP00000468720	ZN253_HUMAN
ENSP00000304188	OR8U1_HUMAN
ENSP00000264059	EFHD1_HUMAN
ENSP00000444628	GLBL2_HUMAN
ENSP00000349678	MBPHL_HUMAN
ENSP00000302251	GBX2_HUMAN
ENSP00000394051	NOSTN_HUMAN
ENSP00000362195	CSF3R_HUMAN
ENSP00000351770	FHAD1_HUMAN
ENSP00000359683	E9PAM4_HUMAN
ENSP00000479370	A0A087WVD9_HUMAN
ENSP00000298542	FRMD7_HUMAN
ENSP00000307863	U2AF2_HUMAN
ENSP00000261349	LRP6_HUMAN
ENSP00000451162	CE128_HUMAN
ENSP00000344782	GFI1B_HUMAN
ENSP00000325002	COPG1_HUMAN
ENSP00000362549	UD18_HUMAN
ENSP00000282588	ITA1_HUMAN
ENSP00000363123	AHDC1_HUMAN
ENSP00000246532	IGFR1_HUMAN
ENSP00000230990	HBEGF_HUMAN
ENSP00000431287	CSKMT_HUMAN
ENSP00000360431	PLCE1_HUMAN
ENSP00000237937	ZFAN5_HUMAN
ENSP00000319141	CYBR1_HUMAN
ENSP00000274629	KCMB1_HUMAN
ENSP00000421246	ZN131_HUMAN
ENSP00000247933	IDUA_HUMAN
ENSP00000370373	FKB1B_HUMAN
ENSP00000294244	SPNDC_HUMAN
ENSP00000454380	ANKMT_HUMAN
ENSP00000306330	1433G_HUMAN
ENSP00000364586	SCN2A_HUMAN
ENSP00000384369	MET15_HUMAN
ENSP00000484552	CXA5_HUMAN
ENSP00000463287	KLF14_HUMAN
ENSP00000281701	NVL_HUMAN
ENSP00000301831	ULK4_HUMAN
ENSP00000352522	VATH_HUMAN
ENSP00000329033	GHC2_HUMAN
ENSP00000317686	ZFP42_HUMAN
ENSP00000199764	CEAM6_HUMAN
ENSP00000352717	O13G1_HUMAN
ENSP00000411010	TDIF2_HUMAN
ENSP00000278980	COMD7_HUMAN
ENSP00000354497	FAN1_HUMAN
ENSP00000366915	KLF5_HUMAN
ENSP00000316628	RN152_HUMAN
ENSP00000392617	SMRD2_HUMAN
ENSP00000424757	NEK1_HUMAN
ENSP00000404220	KASH5_HUMAN
ENSP00000352248	ANX10_HUMAN
ENSP00000325313	MAP1S_HUMAN
ENSP00000440689	CP2E1_HUMAN
ENSP00000448062	POTEM_HUMAN
ENSP00000275954	TMM47_HUMAN
ENSP00000284981	A4_HUMAN
ENSP00000364163	NOTC4_HUMAN
ENSP00000246062	MKKS_HUMAN
ENSP00000327821	XPOT_HUMAN
ENSP00000321999	PTH1R_HUMAN
ENSP00000302234	CCL11_HUMAN
ENSP00000255945	GIMA4_HUMAN
ENSP00000463245	TMM98_HUMAN
ENSP00000422607	ACSL1_HUMAN
ENSP00000287008	PCDH1_HUMAN
ENSP00000483486	ARFRP_HUMAN
