From	To
9606.ENSP00000384876	TRI66_HUMAN
9606.ENSP00000485370	FM25A_HUMAN
9606.ENSP00000337335	S22A8_HUMAN
9606.ENSP00000360473	PFD4_HUMAN
9606.ENSP00000440365	ZN124_HUMAN
9606.ENSP00000366179	DNJC1_HUMAN
9606.ENSP00000266980	S39A5_HUMAN
9606.ENSP00000319974	BBX_HUMAN
9606.ENSP00000470441	RN225_HUMAN
9606.ENSP00000291744	FCN2_HUMAN
9606.ENSP00000307684	TADA3_HUMAN
9606.ENSP00000266014	GL8D1_HUMAN
9606.ENSP00000263334	PAX8_HUMAN
9606.ENSP00000353270	ERGI2_HUMAN
9606.ENSP00000260184	DDX6L_HUMAN
9606.ENSP00000323847	ARL14_HUMAN
9606.ENSP00000323046	EXOS3_HUMAN
9606.ENSP00000353422	VP13A_HUMAN
9606.ENSP00000369317	K2C6A_HUMAN
9606.ENSP00000380869	RAB2B_HUMAN
9606.ENSP00000263629	IF2M_HUMAN
9606.ENSP00000257940	ZC3HA_HUMAN
9606.ENSP00000325677	BRE1B_HUMAN
9606.ENSP00000354610	AMY2B_HUMAN
9606.ENSP00000296824	CC127_HUMAN
9606.ENSP00000310435	CRBG2_HUMAN
9606.ENSP00000309673	O52W1_HUMAN
9606.ENSP00000285379	CAH2_HUMAN
9606.ENSP00000354775	PJA2_HUMAN
9606.ENSP00000309117	RFOX1_HUMAN
9606.ENSP00000337159	ZFY16_HUMAN
9606.ENSP00000380516	HMBX1_HUMAN
9606.ENSP00000254190	CHSS1_HUMAN
9606.ENSP00000260743	CAHM2_HUMAN
9606.ENSP00000300714	AP4AT_HUMAN
9606.ENSP00000306688	OR2M4_HUMAN
9606.ENSP00000293825	TNF12_HUMAN
9606.ENSP00000361010	REXO4_HUMAN
9606.ENSP00000419081	CALL4_HUMAN
9606.ENSP00000377003	TSN8_HUMAN
9606.ENSP00000355140	HXB1_HUMAN
9606.ENSP00000480050	SYN2_HUMAN
9606.ENSP00000346139	TBC20_HUMAN
9606.ENSP00000352834	MYO1C_HUMAN
9606.ENSP00000404517	KR213_HUMAN
9606.ENSP00000365601	GNTK_HUMAN
9606.ENSP00000445175	LDHA_HUMAN
9606.ENSP00000356687	SL9C2_HUMAN
9606.ENSP00000349923	LAGE3_HUMAN
9606.ENSP00000414920	SPA24_HUMAN
9606.ENSP00000367398	NPHP4_HUMAN
9606.ENSP00000357360	MTX1_HUMAN
9606.ENSP00000362054	X6R8D5_HUMAN
9606.ENSP00000360268	P5CS_HUMAN
9606.ENSP00000353344	ETS2_HUMAN
9606.ENSP00000361373	KLF17_HUMAN
9606.ENSP00000238112	CPSF3_HUMAN
9606.ENSP00000260803	DBR1_HUMAN
9606.ENSP00000273596	ABHEA_HUMAN
9606.ENSP00000267622	TRIPB_HUMAN
9606.ENSP00000334068	O13C8_HUMAN
9606.ENSP00000342137	FBX50_HUMAN
9606.ENSP00000315775	COG4_HUMAN
9606.ENSP00000369299	TRI22_HUMAN
9606.ENSP00000311905	LTBP4_HUMAN
9606.ENSP00000369395	LRC19_HUMAN
9606.ENSP00000460885	CORO7_HUMAN
9606.ENSP00000247706	ABHD8_HUMAN
9606.ENSP00000222256	RAB3A_HUMAN
9606.ENSP00000399259	FCSD1_HUMAN
9606.ENSP00000352717	O13G1_HUMAN
9606.ENSP00000466090	ELNE_HUMAN
9606.ENSP00000380929	D1MPS5_HUMAN
9606.ENSP00000292579	ZN250_HUMAN
9606.ENSP00000485185	BAGE2_HUMAN
9606.ENSP00000370337	CE152_HUMAN
9606.ENSP00000298248	CRYL1_HUMAN
9606.ENSP00000231948	CRBN_HUMAN
9606.ENSP00000413163	TM130_HUMAN
9606.ENSP00000376472	STT3A_HUMAN
9606.ENSP00000344577	APOL3_HUMAN
9606.ENSP00000467843	BD1L2_HUMAN
9606.ENSP00000436042	PCDA9_HUMAN
9606.ENSP00000354608	PPT2_HUMAN
9606.ENSP00000317895	RPTN_HUMAN
9606.ENSP00000325638	PRM3_HUMAN
9606.ENSP00000228534	IL23A_HUMAN
9606.ENSP00000261434	LIAS_HUMAN
9606.ENSP00000327513	CSF1_HUMAN
9606.ENSP00000273308	CNPY2_HUMAN
9606.ENSP00000293845	CCD42_HUMAN
9606.ENSP00000470252	SPT5H_HUMAN
9606.ENSP00000258955	RSAD1_HUMAN
9606.ENSP00000283351	TPPC8_HUMAN
9606.ENSP00000337949	5HT7R_HUMAN
9606.ENSP00000253719	NAPSA_HUMAN
9606.ENSP00000463762	TERB1_HUMAN
9606.ENSP00000344909	TP4A2_HUMAN
9606.ENSP00000386226	RBM34_HUMAN
9606.ENSP00000334665	FSCN2_HUMAN
9606.ENSP00000258106	EMX1_HUMAN
9606.ENSP00000298440	OXGR1_HUMAN
9606.ENSP00000334044	UBL4B_HUMAN
9606.ENSP00000308689	O10AD_HUMAN
9606.ENSP00000399457	OST48_HUMAN
9606.ENSP00000374387	TRM44_HUMAN
9606.ENSP00000436047	SIA4C_HUMAN
9606.ENSP00000414904	CATO_HUMAN
9606.ENSP00000283131	SMCA5_HUMAN
9606.ENSP00000426103	MIB2_HUMAN
9606.ENSP00000342322	TM7S3_HUMAN
9606.ENSP00000359240	LZTS2_HUMAN
9606.ENSP00000268766	NEK8_HUMAN
9606.ENSP00000002829	SEM3F_HUMAN
9606.ENSP00000430128	RALYL_HUMAN
9606.ENSP00000338627	S6A16_HUMAN
9606.ENSP00000241337	GSTM2_HUMAN
9606.ENSP00000262726	EFCB6_HUMAN
9606.ENSP00000260270	ADX_HUMAN
9606.ENSP00000354152	MTHSD_HUMAN
9606.ENSP00000341442	SNTAN_HUMAN
9606.ENSP00000356429	RGS1_HUMAN
9606.ENSP00000238146	DDX55_HUMAN
9606.ENSP00000288167	I17RB_HUMAN
9606.ENSP00000253410	HIG1B_HUMAN
9606.ENSP00000397900	MSTRO_HUMAN
9606.ENSP00000329374	THBG_HUMAN
9606.ENSP00000477908	CCL3_HUMAN
9606.ENSP00000361306	ATG4A_HUMAN
9606.ENSP00000453854	SBP2L_HUMAN
9606.ENSP00000356918	STX7_HUMAN
9606.ENSP00000357736	LELP1_HUMAN
9606.ENSP00000450742	ZFYV1_HUMAN
9606.ENSP00000379997	GAPT_HUMAN
9606.ENSP00000364907	KSYK_HUMAN
9606.ENSP00000251535	LOX12_HUMAN
9606.ENSP00000399588	GAB3_HUMAN
9606.ENSP00000209728	CDC6_HUMAN
9606.ENSP00000436975	DAAF3_HUMAN
9606.ENSP00000361043	RAD54_HUMAN
9606.ENSP00000385751	MARK2_HUMAN
9606.ENSP00000261973	RBM25_HUMAN
9606.ENSP00000235382	RGS2_HUMAN
9606.ENSP00000005286	T132A_HUMAN
9606.ENSP00000383295	NBEA_HUMAN
9606.ENSP00000319591	KCND3_HUMAN
9606.ENSP00000298317	RUSD4_HUMAN
9606.ENSP00000268616	ZCH14_HUMAN
9606.ENSP00000411932	LMOD2_HUMAN
9606.ENSP00000362684	F167B_HUMAN
9606.ENSP00000341737	NECP1_HUMAN
9606.ENSP00000368924	AP2A_HUMAN
9606.ENSP00000312455	CFLAR_HUMAN
9606.ENSP00000379191	CD59_HUMAN
9606.ENSP00000383365	TRXR2_HUMAN
9606.ENSP00000337368	ZN224_HUMAN
9606.ENSP00000221538	RSH6A_HUMAN
9606.ENSP00000261714	BLMH_HUMAN
9606.ENSP00000377971	ANKL1_HUMAN
9606.ENSP00000302647	RGPA1_HUMAN
9606.ENSP00000387050	PLD3_HUMAN
9606.ENSP00000258428	REV1_HUMAN
9606.ENSP00000309431	TBB8B_HUMAN
9606.ENSP00000278483	HIKES_HUMAN
9606.ENSP00000345270	MGAT3_HUMAN
9606.ENSP00000295802	RETST_HUMAN
9606.ENSP00000244333	LYPD3_HUMAN
9606.ENSP00000406286	ZBT7B_HUMAN
9606.ENSP00000476313	OR8G1_HUMAN
9606.ENSP00000343273	KLHL7_HUMAN
9606.ENSP00000361918	PPIE_HUMAN
9606.ENSP00000454370	SMKR1_HUMAN
9606.ENSP00000355607	GNPAT_HUMAN
9606.ENSP00000226284	SIAL_HUMAN
9606.ENSP00000246533	CPNS1_HUMAN
9606.ENSP00000429240	RHG08_HUMAN
9606.ENSP00000366715	TM236_HUMAN
9606.ENSP00000368022	OPTN_HUMAN
9606.ENSP00000328768	PR23B_HUMAN
9606.ENSP00000481824	MFRP_HUMAN
9606.ENSP00000483897	LYZL6_HUMAN
9606.ENSP00000382004	CTND1_HUMAN
9606.ENSP00000485337	U17L7_HUMAN
9606.ENSP00000353343	O52M1_HUMAN
9606.ENSP00000283415	PCAT1_HUMAN
9606.ENSP00000258424	COX5B_HUMAN
9606.ENSP00000380479	ELAV2_HUMAN
9606.ENSP00000476960	Q5TEC6_HUMAN
9606.ENSP00000340691	4EBP1_HUMAN
9606.ENSP00000309186	SH3R3_HUMAN
9606.ENSP00000451000	ZBTB1_HUMAN
9606.ENSP00000389600	TLR6_HUMAN
9606.ENSP00000312673	SOMA_HUMAN
9606.ENSP00000285407	KLF10_HUMAN
9606.ENSP00000375770	ZN541_HUMAN
9606.ENSP00000355432	OR2M5_HUMAN
9606.ENSP00000382610	AN18A_HUMAN
9606.ENSP00000324463	YLPM1_HUMAN
9606.ENSP00000476312	BHA15_HUMAN
9606.ENSP00000262144	WDR59_HUMAN
9606.ENSP00000461295	I3L4J1_HUMAN
9606.ENSP00000375476	KR124_HUMAN
9606.ENSP00000484121	ARFP2_HUMAN
9606.ENSP00000273668	EAF2_HUMAN
9606.ENSP00000374443	LYST_HUMAN
9606.ENSP00000473658	A0A1B0GUL2_HUMAN
9606.ENSP00000270502	TIM29_HUMAN
9606.ENSP00000378426	VKOR1_HUMAN
9606.ENSP00000266736	HUTI_HUMAN
9606.ENSP00000223528	FKTN_HUMAN
9606.ENSP00000429824	EPN4_HUMAN
9606.ENSP00000250003	MYOD1_HUMAN
9606.ENSP00000319546	OR2A4_HUMAN
9606.ENSP00000470813	CGB7_HUMAN
9606.ENSP00000263177	PLPR5_HUMAN
9606.ENSP00000362041	DNJC9_HUMAN
9606.ENSP00000421172	AWAT2_HUMAN
9606.ENSP00000458316	INCA1_HUMAN
9606.ENSP00000356925	FCRLB_HUMAN
9606.ENSP00000433623	TRAF6_HUMAN
9606.ENSP00000325312	MAP2_HUMAN
9606.ENSP00000323455	TPRX1_HUMAN
9606.ENSP00000322419	RLA2_HUMAN
9606.ENSP00000243389	S36A1_HUMAN
9606.ENSP00000254250	THAP1_HUMAN
9606.ENSP00000278937	MPZL2_HUMAN
9606.ENSP00000385722	INT1_HUMAN
9606.ENSP00000469240	CHM2A_HUMAN
9606.ENSP00000394624	OPRM_HUMAN
9606.ENSP00000394954	GSG1L_HUMAN
9606.ENSP00000441913	ARG28_HUMAN
9606.ENSP00000386331	MYO7A_HUMAN
9606.ENSP00000395012	KLH24_HUMAN
9606.ENSP00000417418	DNJB8_HUMAN
9606.ENSP00000299853	RPC5_HUMAN
9606.ENSP00000324857	SEM6D_HUMAN
9606.ENSP00000385968	KCNS3_HUMAN
9606.ENSP00000352208	MYOF_HUMAN
9606.ENSP00000380150	CAR11_HUMAN
9606.ENSP00000227520	CCD86_HUMAN
9606.ENSP00000267935	COMD4_HUMAN
9606.ENSP00000312981	SNUT2_HUMAN
9606.ENSP00000276055	CHST7_HUMAN
9606.ENSP00000364490	AL4A1_HUMAN
9606.ENSP00000357461	ACHB2_HUMAN
9606.ENSP00000417569	STIM2_HUMAN
9606.ENSP00000428343	RGS21_HUMAN
9606.ENSP00000320821	KIF1C_HUMAN
9606.ENSP00000419038	EFGM_HUMAN
9606.ENSP00000484078	CCL15_HUMAN
9606.ENSP00000261739	AN13A_HUMAN
9606.ENSP00000321812	ZN776_HUMAN
9606.ENSP00000251968	TS101_HUMAN
9606.ENSP00000267750	EMC4_HUMAN
9606.ENSP00000426237	SERC5_HUMAN
9606.ENSP00000315644	TYSY_HUMAN
9606.ENSP00000342114	ICAM4_HUMAN
9606.ENSP00000462309	CLM1_HUMAN
9606.ENSP00000315118	COQ8B_HUMAN
9606.ENSP00000263579	DCPS_HUMAN
9606.ENSP00000377282	ZFY27_HUMAN
9606.ENSP00000386722	FCSD2_HUMAN
9606.ENSP00000280886	DIP2C_HUMAN
9606.ENSP00000461413	Z286B_HUMAN
9606.ENSP00000309376	MUC24_HUMAN
9606.ENSP00000446917	DP13B_HUMAN
9606.ENSP00000313318	FUCT1_HUMAN
9606.ENSP00000383922	ZN610_HUMAN
9606.ENSP00000331411	FBLN7_HUMAN
9606.ENSP00000260988	CRGB_HUMAN
9606.ENSP00000419004	NMD3_HUMAN
9606.ENSP00000440765	MTL26_HUMAN
9606.ENSP00000320508	RN185_HUMAN
9606.ENSP00000221980	ICAM5_HUMAN
9606.ENSP00000479326	RIM3B_HUMAN
9606.ENSP00000385958	RS14_HUMAN
9606.ENSP00000296782	RICTR_HUMAN
9606.ENSP00000249016	MCHR1_HUMAN
9606.ENSP00000256545	EMC7_HUMAN
9606.ENSP00000429018	PCDGE_HUMAN
9606.ENSP00000334876	GRK1_HUMAN
9606.ENSP00000378721	SC31A_HUMAN
9606.ENSP00000415556	DCA11_HUMAN
9606.ENSP00000357796	TCHL1_HUMAN
9606.ENSP00000395249	RETR2_HUMAN
9606.ENSP00000261313	PEBP1_HUMAN
9606.ENSP00000362057	NOX1_HUMAN
9606.ENSP00000274376	RASA1_HUMAN
9606.ENSP00000254868	CLC10_HUMAN
9606.ENSP00000288025	TMED6_HUMAN
9606.ENSP00000264634	WNT5A_HUMAN
9606.ENSP00000348632	HOIL1_HUMAN
9606.ENSP00000362294	PTPRT_HUMAN
9606.ENSP00000475700	TM2D1_HUMAN
9606.ENSP00000311318	ATG4D_HUMAN
9606.ENSP00000420939	SEPP1_HUMAN
9606.ENSP00000297440	DAAF5_HUMAN
9606.ENSP00000472959	ZN730_HUMAN
9606.ENSP00000480853	VPS29_HUMAN
9606.ENSP00000371018	SIRB1_HUMAN
9606.ENSP00000314030	DNJA2_HUMAN
9606.ENSP00000354927	M3K3_HUMAN
9606.ENSP00000399324	FGF16_HUMAN
9606.ENSP00000331258	SG196_HUMAN
9606.ENSP00000344101	OR6N2_HUMAN
9606.ENSP00000222214	GCDH_HUMAN
9606.ENSP00000409832	GG12J_HUMAN
9606.ENSP00000346275	PRA20_HUMAN
9606.ENSP00000325634	ZN639_HUMAN
9606.ENSP00000367391	PEPA4_HUMAN
9606.ENSP00000340299	ZDHC1_HUMAN
9606.ENSP00000417273	NCK1_HUMAN
9606.ENSP00000356243	UBE2T_HUMAN
9606.ENSP00000367952	UCMA_HUMAN
9606.ENSP00000434241	KCNC3_HUMAN
9606.ENSP00000339881	MIO_HUMAN
9606.ENSP00000319831	DEFI6_HUMAN
9606.ENSP00000425561	H0Y8J7_HUMAN
9606.ENSP00000307240	K2C74_HUMAN
9606.ENSP00000298596	STOX1_HUMAN
9606.ENSP00000386380	IL1R1_HUMAN
9606.ENSP00000225719	CBPD_HUMAN
9606.ENSP00000261880	AAGAB_HUMAN
9606.ENSP00000337804	SPG17_HUMAN
9606.ENSP00000483507	HAOX2_HUMAN
9606.ENSP00000383402	PP4R1_HUMAN
9606.ENSP00000359454	HFM1_HUMAN
9606.ENSP00000353732	CLIP3_HUMAN
9606.ENSP00000295757	HDA11_HUMAN
9606.ENSP00000392189	KRA93_HUMAN
9606.ENSP00000387365	PWP1_HUMAN
9606.ENSP00000295006	CAN2_HUMAN
9606.ENSP00000301962	UBP42_HUMAN
9606.ENSP00000296233	KLF15_HUMAN
9606.ENSP00000437188	TIAM2_HUMAN
9606.ENSP00000385957	KBTBC_HUMAN
9606.ENSP00000472118	MAGD4_HUMAN
9606.ENSP00000365131	BAG6_HUMAN
9606.ENSP00000404092	SMC6_HUMAN
9606.ENSP00000303158	CCDC8_HUMAN
9606.ENSP00000372445	MET17_HUMAN
9606.ENSP00000198801	MOGT2_HUMAN
9606.ENSP00000262850	RRAGB_HUMAN
9606.ENSP00000404704	VPS8_HUMAN
9606.ENSP00000265379	CO6A5_HUMAN
9606.ENSP00000250076	ZN232_HUMAN
9606.ENSP00000338475	SUCHY_HUMAN
9606.ENSP00000378958	F2Z3J7_HUMAN
9606.ENSP00000277541	NOTC1_HUMAN
9606.ENSP00000317123	U520_HUMAN
9606.ENSP00000282141	CRGC_HUMAN
9606.ENSP00000339398	Q08AS3_HUMAN
9606.ENSP00000215530	FGF22_HUMAN
9606.ENSP00000291527	TFF1_HUMAN
9606.ENSP00000325266	TTC9C_HUMAN
9606.ENSP00000321475	KLH38_HUMAN
9606.ENSP00000442424	IL22_HUMAN
9606.ENSP00000311095	CP4AB_HUMAN
9606.ENSP00000298912	CLMN_HUMAN
9606.ENSP00000385285	RNF32_HUMAN
9606.ENSP00000478417	PP6R2_HUMAN
9606.ENSP00000481699	SPI2_HUMAN
9606.ENSP00000360797	CARD9_HUMAN
9606.ENSP00000424501	HIS1_HUMAN
9606.ENSP00000301691	SOST_HUMAN
9606.ENSP00000248598	FGL2_HUMAN
9606.ENSP00000339086	MRTFB_HUMAN
9606.ENSP00000282561	CXA1_HUMAN
9606.ENSP00000388940	HTF4_HUMAN
9606.ENSP00000390423	CTSR4_HUMAN
9606.ENSP00000286614	MMP16_HUMAN
9606.ENSP00000340279	ADIP_HUMAN
9606.ENSP00000362777	ATOH7_HUMAN
9606.ENSP00000308117	CD248_HUMAN
9606.ENSP00000418221	RL7L_HUMAN
9606.ENSP00000356940	MOXD1_HUMAN
9606.ENSP00000339681	FA78B_HUMAN
9606.ENSP00000377027	TGFA1_HUMAN
9606.ENSP00000360112	RAVR2_HUMAN
9606.ENSP00000388510	RARG_HUMAN
9606.ENSP00000338671	RHBT1_HUMAN
9606.ENSP00000160382	ACL6B_HUMAN
9606.ENSP00000355180	CO6A1_HUMAN
9606.ENSP00000217109	CSTF1_HUMAN
9606.ENSP00000263791	E2AK4_HUMAN
9606.ENSP00000377782	ELF2_HUMAN
9606.ENSP00000293745	K2C72_HUMAN
9606.ENSP00000295083	S66A3_HUMAN
9606.ENSP00000471252	ANR24_HUMAN
9606.ENSP00000005340	DVL2_HUMAN
9606.ENSP00000221265	PAF1_HUMAN
9606.ENSP00000355809	ENAH_HUMAN
9606.ENSP00000390331	I3L0E3_HUMAN
9606.ENSP00000482472	LPP_HUMAN
9606.ENSP00000433816	TSN19_HUMAN
9606.ENSP00000258145	GNS_HUMAN
9606.ENSP00000434515	S43A3_HUMAN
9606.ENSP00000401645	PAI2_HUMAN
9606.ENSP00000264664	FGF10_HUMAN
9606.ENSP00000349732	CC018_HUMAN
9606.ENSP00000451560	A0A0B4J269_HUMAN
9606.ENSP00000275517	CDCA5_HUMAN
9606.ENSP00000360757	DIK1B_HUMAN
9606.ENSP00000369009	BCLA3_HUMAN
9606.ENSP00000474032	DC2L1_HUMAN
9606.ENSP00000256969	SPXN_HUMAN
9606.ENSP00000363391	SPAG4_HUMAN
9606.ENSP00000299308	T132B_HUMAN
9606.ENSP00000358880	AMGO1_HUMAN
9606.ENSP00000415436	KANL2_HUMAN
9606.ENSP00000380308	DC1I2_HUMAN
9606.ENSP00000321345	IL23R_HUMAN
9606.ENSP00000417128	DB121_HUMAN
9606.ENSP00000282841	GGPPS_HUMAN
9606.ENSP00000416193	P2RX6_HUMAN
9606.ENSP00000382895	RPGR1_HUMAN
9606.ENSP00000428002	CH044_HUMAN
9606.ENSP00000311684	SPEG_HUMAN
9606.ENSP00000361423	ABL1_HUMAN
9606.ENSP00000318635	SUMO4_HUMAN
9606.ENSP00000482841	RABP2_HUMAN
9606.ENSP00000367086	BACH_HUMAN
9606.ENSP00000436891	P23D1_HUMAN
9606.ENSP00000260682	CP2C9_HUMAN
9606.ENSP00000290208	RM10_HUMAN
9606.ENSP00000341637	NR3L1_HUMAN
9606.ENSP00000369609	HBG2_HUMAN
9606.ENSP00000252840	ZN557_HUMAN
9606.ENSP00000310208	SC5A6_HUMAN
9606.ENSP00000386453	CRTP1_HUMAN
9606.ENSP00000286424	G3XAA5_HUMAN
9606.ENSP00000481732	FMO1_HUMAN
9606.ENSP00000377471	COR1B_HUMAN
9606.ENSP00000393667	F126B_HUMAN
9606.ENSP00000269383	TRI65_HUMAN
9606.ENSP00000361834	CO9A2_HUMAN
9606.ENSP00000377257	SIA4B_HUMAN
9606.ENSP00000482705	ALG1L_HUMAN
9606.ENSP00000383398	DB115_HUMAN
9606.ENSP00000360165	ACTT1_HUMAN
9606.ENSP00000299088	CN093_HUMAN
9606.ENSP00000363386	F110D_HUMAN
9606.ENSP00000258776	CG069_HUMAN
9606.ENSP00000316527	ZN609_HUMAN
9606.ENSP00000478874	KCC1D_HUMAN
9606.ENSP00000338512	CBPC1_HUMAN
9606.ENSP00000228506	MLEC_HUMAN
9606.ENSP00000354645	GPTC3_HUMAN
9606.ENSP00000375849	OTOSP_HUMAN
9606.ENSP00000442291	IQCC_HUMAN
9606.ENSP00000269349	IF4A3_HUMAN
9606.ENSP00000427223	MARH1_HUMAN
9606.ENSP00000346874	FACR1_HUMAN
9606.ENSP00000367929	A0A182DWE8_HUMAN
9606.ENSP00000252530	FA98C_HUMAN
9606.ENSP00000217169	BIRC7_HUMAN
9606.ENSP00000380911	CEP83_HUMAN
9606.ENSP00000246080	TCF15_HUMAN
9606.ENSP00000307142	TEX37_HUMAN
9606.ENSP00000345479	ZN587_HUMAN
9606.ENSP00000485061	S27A3_HUMAN
9606.ENSP00000293604	CF136_HUMAN
9606.ENSP00000304604	MAGI3_HUMAN
9606.ENSP00000354532	PNPH_HUMAN
9606.ENSP00000366563	PK3CD_HUMAN
9606.ENSP00000219240	PYRD_HUMAN
9606.ENSP00000286688	CH037_HUMAN
9606.ENSP00000354511	COMT_HUMAN
9606.ENSP00000313670	AL2CL_HUMAN
9606.ENSP00000261254	CCND2_HUMAN
9606.ENSP00000290378	ACTC_HUMAN
9606.ENSP00000401399	MYD88_HUMAN
9606.ENSP00000329860	CC172_HUMAN
9606.ENSP00000228347	RPC2_HUMAN
9606.ENSP00000219746	TOX3_HUMAN
9606.ENSP00000291458	CCD58_HUMAN
9606.ENSP00000345972	FYB2_HUMAN
9606.ENSP00000268130	WDR93_HUMAN
9606.ENSP00000327487	SEN54_HUMAN
9606.ENSP00000471896	IRF3_HUMAN
9606.ENSP00000227155	CD82_HUMAN
9606.ENSP00000357196	PTPRK_HUMAN
9606.ENSP00000485401	QCR6L_HUMAN
9606.ENSP00000387075	TIKI1_HUMAN
9606.ENSP00000349929	ENTR1_HUMAN
9606.ENSP00000472465	M0R2C6_HUMAN
9606.ENSP00000216068	DNAL4_HUMAN
9606.ENSP00000291574	TPC10_HUMAN
9606.ENSP00000281701	NVL_HUMAN
9606.ENSP00000438993	ZCHC8_HUMAN
9606.ENSP00000466834	RA51D_HUMAN
9606.ENSP00000472749	TB15A_HUMAN
9606.ENSP00000357928	PRP17_HUMAN
9606.ENSP00000256496	ARL8B_HUMAN
9606.ENSP00000381666	GXLT1_HUMAN
9606.ENSP00000280612	XCT_HUMAN
9606.ENSP00000364016	PSB8_HUMAN
9606.ENSP00000311766	ATD3B_HUMAN
9606.ENSP00000362207	CHST3_HUMAN
9606.ENSP00000297596	GEM_HUMAN
9606.ENSP00000390637	UT1_HUMAN
9606.ENSP00000343742	BROX_HUMAN
9606.ENSP00000346437	ATG7_HUMAN
9606.ENSP00000370542	SDC1_HUMAN
9606.ENSP00000239882	ELF1_HUMAN
9606.ENSP00000339136	RASE_HUMAN
9606.ENSP00000360472	LGI1_HUMAN
9606.ENSP00000321853	A2AP_HUMAN
9606.ENSP00000340546	KRA45_HUMAN
9606.ENSP00000312535	LRFN4_HUMAN
9606.ENSP00000268164	SIA8B_HUMAN
9606.ENSP00000396068	UBR3_HUMAN
9606.ENSP00000221455	CLASR_HUMAN
9606.ENSP00000412361	SIG11_HUMAN
9606.ENSP00000259407	BAAT_HUMAN
9606.ENSP00000365071	GPAN1_HUMAN
9606.ENSP00000268668	NDUBA_HUMAN
9606.ENSP00000359534	SPXN3_HUMAN
9606.ENSP00000428982	CCNC_HUMAN
9606.ENSP00000420727	ZN181_HUMAN
9606.ENSP00000478305	SMOX_HUMAN
9606.ENSP00000282026	ARL11_HUMAN
9606.ENSP00000349087	MBRL_HUMAN
9606.ENSP00000332766	NPB_HUMAN
9606.ENSP00000262315	CTF18_HUMAN
9606.ENSP00000354497	FAN1_HUMAN
9606.ENSP00000464040	K0040_HUMAN
9606.ENSP00000331698	KCJ15_HUMAN
9606.ENSP00000307831	AGRF3_HUMAN
9606.ENSP00000479370	GUCD1_HUMAN
9606.ENSP00000305696	RBFA_HUMAN
9606.ENSP00000308725	GBRB3_HUMAN
9606.ENSP00000254998	NXT1_HUMAN
9606.ENSP00000296127	ZDHC3_HUMAN
9606.ENSP00000157812	PRS6B_HUMAN
9606.ENSP00000233838	VKGC_HUMAN
9606.ENSP00000331462	ZN704_HUMAN
9606.ENSP00000260247	DCNL5_HUMAN
9606.ENSP00000354206	ZN219_HUMAN
9606.ENSP00000237822	LDAH_HUMAN
9606.ENSP00000337261	ARHG1_HUMAN
9606.ENSP00000358265	KLH32_HUMAN
9606.ENSP00000364855	MSH5_HUMAN
9606.ENSP00000453177	TRI69_HUMAN
9606.ENSP00000263991	EHBP1_HUMAN
9606.ENSP00000270233	BCAM_HUMAN
9606.ENSP00000383382	GP1BB_HUMAN
9606.ENSP00000384387	OX1R_HUMAN
9606.ENSP00000241502	UIF_HUMAN
9606.ENSP00000322238	CN119_HUMAN
9606.ENSP00000356386	FHR4_HUMAN
9606.ENSP00000256951	EMP1_HUMAN
9606.ENSP00000360317	CP2C8_HUMAN
9606.ENSP00000335655	FMNL3_HUMAN
9606.ENSP00000300952	MIDN_HUMAN
9606.ENSP00000424381	LMF2_HUMAN
9606.ENSP00000317674	APOL1_HUMAN
9606.ENSP00000402373	ACTA_HUMAN
9606.ENSP00000298231	PHX2A_HUMAN
9606.ENSP00000312995	CLSPN_HUMAN
9606.ENSP00000358064	RPRD2_HUMAN
9606.ENSP00000398890	DMB_HUMAN
9606.ENSP00000359799	DNJB4_HUMAN
9606.ENSP00000477706	ZN316_HUMAN
9606.ENSP00000265641	CPT1A_HUMAN
9606.ENSP00000440847	ZN185_HUMAN
9606.ENSP00000401328	PRS48_HUMAN
9606.ENSP00000369699	CLTRN_HUMAN
9606.ENSP00000357772	LCE2C_HUMAN
9606.ENSP00000383911	UBAC2_HUMAN
9606.ENSP00000281708	FBXW7_HUMAN
9606.ENSP00000325377	WDR33_HUMAN
9606.ENSP00000358466	RB39B_HUMAN
9606.ENSP00000376345	GRB2_HUMAN
9606.ENSP00000339390	CAD26_HUMAN
9606.ENSP00000353767	MMP17_HUMAN
9606.ENSP00000445440	PHKG1_HUMAN
9606.ENSP00000358931	TKTL1_HUMAN
9606.ENSP00000373648	KCNQ3_HUMAN
9606.ENSP00000463393	SC22B_HUMAN
9606.ENSP00000327545	NPTXR_HUMAN
9606.ENSP00000398930	SGCE_HUMAN
9606.ENSP00000370966	QORL1_HUMAN
9606.ENSP00000401764	CITE1_HUMAN
9606.ENSP00000464535	L37A3_HUMAN
9606.ENSP00000224337	BLNK_HUMAN
9606.ENSP00000003302	UBP28_HUMAN
9606.ENSP00000362151	FOXP4_HUMAN
9606.ENSP00000295851	ABI2_HUMAN
9606.ENSP00000375053	TM203_HUMAN
9606.ENSP00000383986	CDA7L_HUMAN
9606.ENSP00000415178	H7C417_HUMAN
9606.ENSP00000349458	ICK_HUMAN
9606.ENSP00000274306	GRAA_HUMAN
9606.ENSP00000255129	ZN334_HUMAN
9606.ENSP00000370588	CD99_HUMAN
9606.ENSP00000379462	MIA2_HUMAN
9606.ENSP00000268099	SCAM2_HUMAN
9606.ENSP00000278550	TEN4_HUMAN
